16.0000000000 185.0000000000 7.0000000000 
19.4468271355 185.6077686218 6.0000000000 
19.4468271355 185.6077686218 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
17.1970859413 188.2888366103 6.0000000000 
17.1970859413 188.2888366103 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
13.7502588057 187.6810679885 6.0000000000 
13.7502588057 187.6810679885 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
12.5531728645 184.3922313782 6.0000000000 
12.5531728645 184.3922313782 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
14.8029140587 181.7111633897 6.0000000000 
14.8029140587 181.7111633897 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
18.2497411943 182.3189320115 6.0000000000 
18.2497411943 182.3189320115 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#

16.0000000000 185.0000000000 7.0000000000 
19.4468271355 185.6077686218 6.0000000000 
19.4468271355 185.6077686218 8.0000000000 
16.0000000000 185.0000000000 6.0000000000 
#
